"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"1331","FC",2021-06-27,86,-1.19,6.48,"Seager, Kyle",572122,621114,"strikeout","swinging_strike",NA,NA,NA,NA,13,"Kyle Seager strikes out swinging.","R","L","R","CWS","SEA","S",2,"",3,2,2021,0.37,0.05,-0.01,0.9,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,641470,NA,NA,2.06270784810141,-125.242210447125,-7.23544416693278,3.59247132550204,21.2025164092076,-30.6044631521255,3.37,1.53,NA,NA,NA,87.1,2186,6.6,633499,621114,641470,518735,544725,660162,641313,683734,571718,670768,53.89,NA,NA,0,1,0,0,NA,3,7,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",66,0.011,-0.134
"1332","SL",2021-06-27,83.3,-1.04,6.19,"Seager, Kyle",572122,669424,"","ball",NA,NA,NA,NA,14,"Kyle Seager walks.","R","L","R","CWS","SEA","B",NA,"",0,1,2021,0.07,-0.3,0.77,1.33,NA,571745,NA,0,6,"Top",NA,NA,NA,NA,641470,NA,NA,3.96895787077489,-121.33207268607,-4.2094251910812,0.0546040658075117,20.5698019260077,-34.6352504394026,3.16,1.49,NA,NA,NA,83.1,2407,5.8,633499,669424,641470,518735,544725,660162,641313,683734,571718,670768,54.7,NA,NA,NA,NA,NA,NA,NA,51,2,"Slider",7,1,1,7,1,7,1,7,"Strategic","Standard",52,0,0.053
"1333","CU",2021-06-27,83.8,-2.37,5.79,"Seager, Kyle",572122,605359,"walk","ball",NA,NA,NA,NA,14,"Kyle Seager walks.   Tom Murphy scores.    Taylor Trammell to 3rd.    J.P. Crawford to 2nd.","R","L","R","CWS","SEA","B",NA,"",3,2,2021,0.66,-0.68,1.3,1.72,608596,666211,641487,2,3,"Top",NA,NA,NA,NA,641470,NA,NA,7.15521509452909,-122.072332364866,-1.74924604098845,5.51945229693225,19.7348681537908,-38.9992013164506,3.21,1.38,NA,NA,NA,84,2740,6,633499,605359,641470,518735,544725,660162,641313,683734,571718,670768,54.51,NA,NA,0.7,1,0,0,NA,23,6,"Curveball",2,0,0,2,1,2,1,2,"Standard","Standard",52,-0.116,0.86
"1334","FF",2021-06-27,95,-1.12,6.64,"Seager, Kyle",572122,621114,"","ball",NA,NA,NA,NA,13,"Kyle Seager strikes out swinging.","R","L","R","CWS","SEA","B",NA,"",2,2,2021,-0.13,1.33,-1.75,2.06,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,641470,NA,NA,-1.34959727672329,-138.28706713123,-9.49927581494281,-1.5204472191757,23.8614879716264,-13.401172587241,3.15,1.33,NA,NA,NA,96.8,1965,6.8,633499,621114,641470,518735,544725,660162,641313,683734,571718,670768,53.72,NA,NA,NA,NA,NA,NA,NA,3,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",191,0,0.043
"1335","CH",2021-06-27,89.2,-2.67,5.52,"Seager, Kyle",572122,605359,"","swinging_strike",NA,NA,NA,NA,13,"Kyle Seager walks.   Tom Murphy scores.    Taylor Trammell to 3rd.    J.P. Crawford to 2nd.","R","L","R","CWS","SEA","S",NA,"",3,1,2021,-1.3,-0.1,-0.9,1.77,608596,666211,641487,2,3,"Top",NA,NA,NA,NA,641470,NA,NA,7.02035497775723,-129.741243000728,-3.02028700142305,-16.1721605465168,25.3461020658992,-32.8548535024677,3.37,1.53,NA,NA,NA,88.7,1714,5.9,633499,605359,641470,518735,544725,660162,641313,683734,571718,670768,54.63,NA,NA,NA,NA,NA,NA,NA,23,5,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",246,0,-0.242
"1336","FC",2021-06-27,85.3,-1.12,6.41,"Seager, Kyle",572122,621114,"","foul",NA,NA,NA,NA,7,"Kyle Seager strikes out swinging.","R","L","R","CWS","SEA","S",NA,"",2,2,2021,0.27,-0.32,-0.43,1.79,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,641470,NA,NA,1.1054835805517,-124.38769450343,-4.0355495029764,2.60046472048108,22.4237145511353,-34.968834666283,3.37,1.53,3,77.5,-31,86.4,2350,6.7,633499,621114,641470,518735,544725,660162,641313,683734,571718,670768,53.83,NA,NA,NA,NA,NA,NA,NA,3,5,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",63,0,0
"1337","CH",2021-06-27,85.3,-1.33,5.98,"Seager, Kyle",572122,669424,"","foul",NA,NA,NA,NA,4,"Kyle Seager walks.","R","L","R","CWS","SEA","S",NA,"",0,0,2021,-0.97,0.78,-0.28,2.27,NA,571745,NA,0,6,"Top",NA,NA,NA,NA,641470,NA,NA,4.37131834860392,-124.303142368773,-4.05390835028508,-10.9172408478511,22.2897370465449,-23.4789285242015,3.37,1.53,NA,NA,NA,84.9,1499,5.7,633499,669424,641470,518735,544725,660162,641313,683734,571718,670768,54.8,NA,NA,NA,NA,NA,NA,NA,51,1,"Changeup",7,1,1,7,1,7,1,7,"Standard","Standard",245,0,-0.053
"1338","CH",2021-06-27,89.2,-2.61,5.57,"Seager, Kyle",572122,605359,"","ball",NA,NA,NA,NA,11,"Kyle Seager walks.   Tom Murphy scores.    Taylor Trammell to 3rd.    J.P. Crawford to 2nd.","R","L","R","CWS","SEA","B",NA,"",2,1,2021,-1.13,0.3,-1.53,2.63,608596,666211,641487,2,3,"Top",NA,NA,NA,NA,641470,NA,NA,4.95572744294867,-129.984277643715,-1.96945963456935,-13.796246067267,22.1440191870315,-28.5280080451724,3.1,1.32,NA,NA,NA,89,1696,5.7,633499,605359,641470,518735,544725,660162,641313,683734,571718,670768,54.81,NA,NA,NA,NA,NA,NA,NA,23,4,"Changeup",2,0,0,2,0,2,0,2,"Strategic","Standard",246,0,0.357
"1339","FF",2021-06-27,94.1,-1.04,6.56,"Seager, Kyle",572122,621114,"","swinging_strike",NA,NA,NA,NA,2,"Kyle Seager strikes out swinging.","R","L","R","CWS","SEA","S",NA,"",2,1,2021,-0.01,1.07,-0.23,3.38,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,641470,NA,NA,2.14251962954787,-137.189179342369,-5.04671726134181,-0.555714293177254,25.8158868815096,-17.7842158631751,3.37,1.53,NA,NA,NA,95.6,1806,6.7,633499,621114,641470,518735,544725,660162,641313,683734,571718,670768,53.77,NA,NA,NA,NA,NA,NA,NA,3,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",185,0,-0.028
"1340","FF",2021-06-27,94.2,-1.03,6.51,"Seager, Kyle",572122,621114,"","called_strike",NA,NA,NA,NA,5,"Kyle Seager strikes out swinging.","R","L","R","CWS","SEA","S",NA,"",2,0,2021,0.07,1.03,0.27,2.28,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,641470,NA,NA,3.26115578572316,-137.175404359302,-7.72141836826662,0.212674738559788,26.4362402568988,-17.695763595507,3.16,1.36,NA,NA,NA,95.7,1868,6.8,633499,621114,641470,518735,544725,660162,641313,683734,571718,670768,53.7,NA,NA,NA,NA,NA,NA,NA,3,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",191,0,-0.024
"1341","CH",2021-06-27,89.1,-2.64,5.54,"Seager, Kyle",572122,605359,"","ball",NA,NA,NA,NA,13,"Kyle Seager walks.   Tom Murphy scores.    Taylor Trammell to 3rd.    J.P. Crawford to 2nd.","R","L","R","CWS","SEA","B",NA,"",1,1,2021,-1.26,0.25,-0.87,1.17,608596,666211,641487,2,3,"Top",NA,NA,NA,NA,641470,NA,NA,6.9133421154791,-129.651873895278,-5.25789488537972,-15.5958107509197,23.36373573504,-28.5795127504806,3.2,1.42,NA,NA,NA,88.8,1657,5.8,633499,605359,641470,518735,544725,660162,641313,683734,571718,670768,54.71,NA,NA,NA,NA,NA,NA,NA,23,3,"Changeup",2,0,0,2,0,2,0,2,"Strategic","Standard",244,0,0.101
"1342","FC",2021-06-27,86.6,-1.18,6.52,"Seager, Kyle",572122,621114,"","ball",NA,NA,NA,NA,14,"Kyle Seager strikes out swinging.","R","L","R","CWS","SEA","B",NA,"",1,0,2021,0.41,-0.1,0.55,0.79,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,641470,NA,NA,3.34908867619858,-126.035105311399,-7.38045429898,3.7496095465311,23.1128872547381,-32.1035236439338,3.06,1.39,NA,NA,NA,87.7,2278,6.8,633499,621114,641470,518735,544725,660162,641313,683734,571718,670768,53.73,NA,NA,NA,NA,NA,NA,NA,3,2,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",80,0,0.024
"1343","FF",2021-06-27,92.9,-2.62,5.72,"Seager, Kyle",572122,605359,"","ball",NA,NA,NA,NA,11,"Kyle Seager walks.   Tom Murphy scores.    Taylor Trammell to 3rd.    J.P. Crawford to 2nd.","R","L","R","CWS","SEA","B",NA,"",0,1,2021,-0.8,0.93,-0.54,3.9,608596,666211,641487,2,3,"Top",NA,NA,NA,NA,641470,NA,NA,6.95729577580649,-135.278404937804,-1.01851037884039,-11.1646232634886,24.5049892214887,-20.6059995362584,3.2,1.32,NA,NA,NA,92.3,2217,5.5,633499,605359,641470,518735,544725,660162,641313,683734,571718,670768,54.97,NA,NA,NA,NA,NA,NA,NA,23,2,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard",232,0,0.065
"1344","SL",2021-06-27,78.5,-1.05,6.59,"Seager, Kyle",572122,621114,"","ball",NA,NA,NA,NA,13,"Kyle Seager strikes out swinging.","R","L","R","CWS","SEA","B",NA,"",0,0,2021,0.02,-1.13,-1.24,1.4,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,641470,NA,NA,-0.459733604981537,-114.331431771375,-2.22022973828753,0.30915371751499,23.2695153871514,-41.8333170733027,3.04,1.19,NA,NA,NA,78.8,2497,6.7,633499,621114,641470,518735,544725,660162,641313,683734,571718,670768,53.84,NA,NA,NA,NA,NA,NA,NA,3,1,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",24,0,0.016
"1345","CU",2021-06-27,84.3,-2.45,5.75,"Seager, Kyle",572122,605359,"","foul",NA,NA,NA,NA,9,"Kyle Seager walks.   Tom Murphy scores.    Taylor Trammell to 3rd.    J.P. Crawford to 2nd.","R","L","R","CWS","SEA","S",NA,"",0,0,2021,0.51,-0.89,0.38,1.65,608596,666211,641487,2,3,"Top",NA,NA,NA,NA,641470,NA,NA,5.5278098804065,-122.716418749688,-1.41899204140171,4.09020760371423,23.1118341673715,-41.1421835573742,3.37,1.53,7,95.6,-15,83.8,2701,5.8,633499,605359,641470,518735,544725,660162,641313,683734,571718,670768,54.66,NA,NA,NA,NA,NA,NA,NA,23,1,"Curveball",2,0,0,2,0,2,0,2,"Strategic","Standard",53,0,-0.135
"1346","FC",2021-06-26,84.6,1.21,6.05,"Seager, Kyle",572122,572971,"field_out","hit_into_play",NA,NA,NA,NA,13,"Kyle Seager flies out to left fielder Jake Lamb.","R","L","L","CWS","SEA","X",7,"fly_ball",3,2,2021,-0.31,0.7,-1.06,2.41,NA,NA,NA,0,8,"Top",75.53,126.26,NA,NA,518735,NA,NA,-4.64038648063752,-123.198722029477,-3.55873201756498,-2.3402513897401,23.056758467649,-24.5207437399355,3.37,1.53,221,82.1,50,84.3,2193,5.9,633501,572971,518735,683734,664901,660162,641313,571875,571718,544725,54.56,0.026,0.025,0,1,0,0,3,58,10,"Cutter",2,2,2,2,2,2,2,2,"Standard","Standard",179,0.046,-0.318
"1347","SI",2021-06-26,89.3,1.43,5.91,"Seager, Kyle",572122,572971,"","foul",NA,NA,NA,NA,8,"Kyle Seager flies out to left fielder Jake Lamb.","R","L","L","CWS","SEA","S",NA,"",3,2,2021,1.35,0.34,-0.12,1.82,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,518735,NA,NA,-6.6355999723794,-130.034151800751,-4.84765141158273,16.6716287777176,22.8492134244955,-27.6182937857926,3.37,1.53,2,68.1,-38,89.5,1893,6,633501,572971,518735,683734,664901,660162,641313,571875,571718,544725,54.48,NA,NA,NA,NA,NA,NA,NA,58,9,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",138,0,0
"1348","CH",2021-06-26,81.5,1.36,6.02,"Seager, Kyle",572122,572971,"","foul",NA,NA,NA,NA,6,"Kyle Seager flies out to left fielder Jake Lamb.","R","L","L","CWS","SEA","S",NA,"",3,2,2021,1.21,0.36,0.67,2.75,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,518735,NA,NA,-3.84710754780828,-118.831921467035,-1.55726947488045,12.2477583511117,19.7451557758239,-28.6457975935436,3.37,1.53,76,102.5,3,81.7,1640,6,633501,572971,518735,683734,664901,660162,641313,571875,571718,544725,54.48,NA,NA,NA,NA,NA,NA,NA,58,8,"Changeup",2,2,2,2,2,2,2,2,"Standard","Standard",128,0,0
"1349","FC",2021-06-26,84.9,1.2,6.03,"Seager, Kyle",572122,572971,"","foul",NA,NA,NA,NA,7,"Kyle Seager flies out to left fielder Jake Lamb.","R","L","L","CWS","SEA","S",NA,"",3,2,2021,-0.2,0.75,-0.73,1.99,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,518735,NA,NA,-4.12200700846552,-123.625905086354,-4.71566769030892,-1.30076931393056,21.5886203995664,-23.7965143790375,3.37,1.53,223,82.6,53,85.2,2276,6.2,633501,572971,518735,683734,664901,660162,641313,571875,571718,544725,54.34,NA,NA,NA,NA,NA,NA,NA,58,7,"Cutter",2,2,2,2,2,2,2,2,"Strategic","Standard",184,0,0
"1350","SI",2021-06-26,87.8,1.43,5.95,"Seager, Kyle",572122,572971,"","ball",NA,NA,NA,NA,14,"Kyle Seager flies out to left fielder Jake Lamb.","R","L","L","CWS","SEA","B",NA,"",2,2,2021,1.2,0.49,1.54,2.33,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,518735,NA,NA,-2.20260616656229,-127.890402122701,-3.70560637801424,13.7130287143536,23.3977958591518,-26.3068503507741,3.35,1.66,NA,NA,NA,87.8,1979,6,633501,572971,518735,683734,664901,660162,641313,571875,571718,544725,54.51,NA,NA,NA,NA,NA,NA,NA,58,6,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",137,0,0.101
"1351","SL",2021-06-26,76.5,1.29,5.99,"Seager, Kyle",572122,572971,"","foul",NA,NA,NA,NA,4,"Kyle Seager flies out to left fielder Jake Lamb.","R","L","L","CWS","SEA","S",NA,"",2,2,2021,-1.02,0.09,-0.74,2.76,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,518735,NA,NA,-2.42421703637838,-111.469453490514,0.0626598197020773,-8.04805790051435,20.9250632425023,-31.678122343101,3.37,1.53,8,24.6,-16,75.9,2311,5.8,633501,572971,518735,683734,664901,660162,641313,571875,571718,544725,54.66,NA,NA,NA,NA,NA,NA,NA,58,5,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",316,0,0
"1352","SI",2021-06-26,89.5,1.3,5.96,"Seager, Kyle",572122,572971,"","ball",NA,NA,NA,NA,13,"Kyle Seager flies out to left fielder Jake Lamb.","R","L","L","CWS","SEA","B",NA,"",1,2,2021,1.14,0.46,-1.28,0.32,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,518735,NA,NA,-8.71923293808219,-130.071135964394,-8.97180419224344,14.5943351746906,21.0656261215113,-25.4726924488797,3.35,1.58,NA,NA,NA,89.9,2022,6.1,633501,572971,518735,683734,664901,660162,641313,571875,571718,544725,54.42,NA,NA,NA,NA,NA,NA,NA,58,4,"Sinker",2,2,2,2,2,2,2,2,"Strategic","Standard",138,0,0.043
"1353","FC",2021-06-26,85.9,1.18,6.02,"Seager, Kyle",572122,572971,"","ball",NA,NA,NA,NA,13,"Kyle Seager flies out to left fielder Jake Lamb.","R","L","L","CWS","SEA","B",NA,"",0,2,2021,0.33,0.87,-1.11,0.8,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,518735,NA,NA,-6.05717213059698,-124.928865793097,-7.96416919667872,4.50731137108801,19.656012047832,-21.7370467293244,3.35,1.53,NA,NA,NA,86.2,2221,6,633501,572971,518735,683734,664901,660162,641313,571875,571718,544725,54.49,NA,NA,NA,NA,NA,NA,NA,58,3,"Cutter",2,2,2,2,2,2,2,2,"Standard","Standard",162,0,0.022
"1354","SL",2021-06-26,77,1.31,5.93,"Seager, Kyle",572122,572971,"","swinging_strike",NA,NA,NA,NA,13,"Kyle Seager flies out to left fielder Jake Lamb.","R","L","L","CWS","SEA","S",NA,"",0,1,2021,-0.67,-0.08,-0.4,1.12,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,518735,NA,NA,-2.41706703942123,-112.264836014947,-3.14833893198441,-5.2637711535015,18.9135057034611,-32.5361928901716,3.37,1.53,NA,NA,NA,77,2410,6.1,633501,572971,518735,683734,664901,660162,641313,571875,571718,544725,54.45,NA,NA,NA,NA,NA,NA,NA,58,2,"Slider",2,2,2,2,2,2,2,2,"Strategic","Standard",311,0,-0.052
"1355","FC",2021-06-26,84.8,1.22,6.14,"Seager, Kyle",572122,572971,"","called_strike",NA,NA,NA,NA,7,"Kyle Seager flies out to left fielder Jake Lamb.","R","L","L","CWS","SEA","S",NA,"",0,0,2021,0.04,0.8,-0.63,1.99,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,518735,NA,NA,-4.39913894703759,-123.576659913626,-5.08852209893486,1.100309953429,19.6021321600519,-23.2373221152917,3.35,1.52,NA,NA,NA,85.3,2186,6.1,633501,572971,518735,683734,664901,660162,641313,571875,571718,544725,54.41,NA,NA,NA,NA,NA,NA,NA,58,1,"Cutter",2,2,2,2,2,2,2,2,"Strategic","Standard",192,0,-0.038
"1356","CH",2021-06-26,81.2,1.28,6.09,"Seager, Kyle",572122,572971,"field_out","hit_into_play",NA,NA,NA,NA,5,"Kyle Seager grounds out to first baseman Jose Abreu.","R","L","L","CWS","SEA","X",3,"ground_ball",3,2,2021,1.48,0.3,-0.21,2.24,641487,NA,571745,2,5,"Top",153.44,175.88,NA,NA,518735,NA,NA,-6.15722386708314,-118.147137440683,-2.55537476722561,15.0583914286891,23.2371289741566,-29.0898178997933,3.37,1.53,10,88.5,-12,80.7,1738,6,633501,572971,518735,547989,544725,660162,641313,571875,571718,670768,54.45,0.106,0.095,0,1,0,0,2,34,6,"Changeup",0,1,1,0,1,0,1,0,"Strategic","Standard",127,0.052,-0.461
"1357","FC",2021-06-26,85.6,1.24,6.14,"Seager, Kyle",572122,572971,"","called_strike",NA,NA,NA,NA,13,"Kyle Seager grounds out to first baseman Jose Abreu.","R","L","L","CWS","SEA","S",NA,"",3,1,2021,0.12,0.56,-0.89,1.55,641487,NA,571745,2,5,"Top",NA,NA,NA,NA,518735,NA,NA,-5.21898226082812,-124.556487125904,-5.64403640111478,2.28237722212732,25.5819207468163,-25.4351548497287,3.32,1.52,NA,NA,NA,85.1,2232,6,633501,572971,518735,547989,544725,660162,641313,571875,571718,670768,54.49,NA,NA,NA,NA,NA,NA,NA,34,5,"Cutter",0,1,1,0,1,0,1,0,"Strategic","Standard",180,0,-0.176
"1358","CH",2021-06-26,80.4,1.19,6.05,"Seager, Kyle",572122,572971,"","ball",NA,NA,NA,NA,13,"Kyle Seager grounds out to first baseman Jose Abreu.","R","L","L","CWS","SEA","B",NA,"",2,1,2021,1.43,0.42,-0.56,0.85,641487,NA,571745,2,5,"Top",NA,NA,NA,NA,518735,NA,NA,-6.53321845563172,-116.956315900332,-5.65716763401004,14.3070461908505,20.5812595225241,-27.4979309731679,3.32,1.52,NA,NA,NA,80.1,1735,6,633501,572971,518735,547989,544725,660162,641313,571875,571718,670768,54.52,NA,NA,NA,NA,NA,NA,NA,34,4,"Changeup",0,1,1,0,1,0,1,0,"Strategic","Standard",130,0,0.111
"1359","SI",2021-06-26,87.6,1.28,6.04,"Seager, Kyle",572122,572971,"","ball",NA,NA,NA,NA,14,"Kyle Seager grounds out to first baseman Jose Abreu.","R","L","L","CWS","SEA","B",NA,"",1,1,2021,1.18,0.42,0.94,1.17,641487,NA,571745,2,5,"Top",NA,NA,NA,NA,518735,NA,NA,-3.23619255697163,-127.560712374079,-6.54008955089019,13.6280835625846,23.5660839095707,-26.5357779307288,3.36,1.52,NA,NA,NA,87.6,1942,6,633501,572971,518735,547989,544725,660162,641313,571875,571718,670768,54.47,NA,NA,NA,NA,NA,NA,NA,34,3,"Sinker",0,1,1,0,1,0,1,0,"Strategic","Standard",145,0,0.054
"1360","CH",2021-06-26,80.5,1.32,6,"Seager, Kyle",572122,572971,"","blocked_ball",NA,NA,NA,NA,13,"Kyle Seager grounds out to first baseman Jose Abreu.","R","L","L","CWS","SEA","B",NA,"",0,1,2021,1.28,0.35,-0.16,0.65,641487,NA,571745,2,5,"Top",NA,NA,NA,NA,518735,NA,NA,-5.68583358798405,-117.041488766725,-5.90522682562848,12.8227871736068,20.1396904637033,-28.1229332237953,3.3,1.52,NA,NA,NA,80.6,1659,6.2,633501,572971,518735,547989,544725,660162,641313,571875,571718,670768,54.29,NA,NA,NA,NA,NA,NA,NA,34,2,"Changeup",0,1,1,0,1,0,1,0,"Strategic","Standard",132,0,0.062
"1361","CH",2021-06-26,80.2,1.22,6.12,"Seager, Kyle",572122,572971,"","swinging_strike",NA,NA,NA,NA,5,"Kyle Seager grounds out to first baseman Jose Abreu.","R","L","L","CWS","SEA","S",NA,"",0,0,2021,1.17,0.4,-0.01,2.36,641487,NA,571745,2,5,"Top",NA,NA,NA,NA,518735,NA,NA,-4.9080745300803,-116.840362994589,-2.43533398202751,11.6476397416615,20.2507386596892,-28.2115615085826,3.37,1.53,NA,NA,NA,80.2,1633,6.1,633501,572971,518735,547989,544725,660162,641313,571875,571718,670768,54.44,NA,NA,NA,NA,NA,NA,NA,34,1,"Changeup",0,1,1,0,1,0,1,0,"Strategic","Standard",137,0,-0.068
"1362","FF",2021-06-26,94.7,-2.97,5.46,"Seager, Kyle",572122,458681,"field_out","hit_into_play",NA,NA,NA,NA,3,"Kyle Seager flies out to right fielder Luis Gonzalez.","R","L","R","CWS","SEA","X",9,"fly_ball",2,0,2021,-0.07,0.91,0.61,2.83,NA,NA,NA,2,1,"Top",181.65,104.79,NA,NA,518735,NA,NA,9.47466767633621,-137.616205243398,-3.22233917679261,-2.90731067190969,28.9936772499049,-20.0105135266995,3.37,1.53,272,76.5,39,94.6,2191,6.2,633501,458681,518735,547989,544725,660162,641313,571875,571718,670768,54.29,0.109,0.101,0,1,0,0,3,3,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",217,0.01,-0.143
"1363","FC",2021-06-26,90.1,-3.13,5.46,"Seager, Kyle",572122,458681,"","ball",NA,NA,NA,NA,14,"Kyle Seager flies out to right fielder Luis Gonzalez.","R","L","R","CWS","SEA","B",NA,"",1,0,2021,0.3,0.22,1.39,1.9,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,518735,NA,NA,10.5678297625117,-130.995972113026,-3.40487006716242,1.61160920859758,23.6951907616661,-29.1790079752202,3.32,1.52,NA,NA,NA,90.6,2431,6.3,633501,458681,518735,547989,544725,660162,641313,571875,571718,670768,54.2,NA,NA,NA,NA,NA,NA,NA,3,2,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",195,0,0.024
"1364","CU",2021-06-26,79.8,-3.16,5.65,"Seager, Kyle",572122,458681,"","ball",NA,NA,NA,NA,11,"Kyle Seager flies out to right fielder Luis Gonzalez.","R","L","R","CWS","SEA","B",NA,"",0,0,2021,0.74,-0.6,-1.53,2.68,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,518735,NA,NA,2.20158820448643,-116.340866203578,1.25431169638085,6.34566667997931,20.1930594440005,-38.1126565157155,3.26,1.52,NA,NA,NA,79.8,2180,6,633501,458681,518735,547989,544725,660162,641313,571875,571718,670768,54.46,NA,NA,NA,NA,NA,NA,NA,3,1,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",43,0,0.016
"1365","SI",2021-06-26,87.3,1.34,6.22,"Seager, Kyle",572122,572971,"single","hit_into_play",NA,NA,NA,NA,4,"Kyle Seager singles on a sharp ground ball to center fielder Brian Goodwin.   Mitch Haniger to 2nd.","R","L","L","CWS","SEA","X",8,"ground_ball",0,0,2021,1.36,0.58,-0.52,2.19,NA,NA,571745,0,4,"Top",115.52,134.44,NA,NA,518735,NA,NA,-7.21571519479661,-126.979402098008,-4.78815630683379,16.199781970142,23.2036604467826,-25.1013285498709,3.37,1.53,13,100.5,-9,87.2,1968,6,633501,572971,518735,547989,544725,660162,641313,571875,571718,670768,54.51,0.251,0.23,0.9,1,1,0,2,21,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",140,-0.063,0.701
"1366","SL",2021-06-25,84.3,2.4,6.37,"Seager, Kyle",572122,607074,"walk","ball",NA,NA,NA,NA,12,"Kyle Seager walks.","R","L","L","CWS","SEA","B",NA,"",3,2,2021,-0.77,-0.21,1.05,5.08,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,641470,NA,NA,-1.57241444365294,-122.742897952593,3.68842328410939,-7.59332059207255,22.1785964789919,-35.1526297343223,3.37,1.52,NA,NA,NA,84,2472,5.9,633620,607074,641470,547989,664901,660162,641313,683734,571718,544725,54.62,NA,NA,0.7,1,0,0,NA,35,8,"Slider",1,3,3,1,3,1,3,1,"Infield shift","Standard",304,-0.018,0.215
"1367","FF",2021-06-25,97.3,2.02,6.53,"Seager, Kyle",572122,607074,"","foul",NA,NA,NA,NA,5,"Kyle Seager walks.","R","L","L","CWS","SEA","S",NA,"",3,2,2021,0.61,1.26,-0.04,2.35,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,641470,NA,NA,-6.89980213786511,-141.465541845732,-8.58332250496726,9.71338598244649,30.4723466955778,-13.4227289701654,3.37,1.53,209,76.1,54,97,2341,6.1,633620,607074,641470,547989,664901,660162,641313,683734,571718,544725,54.43,NA,NA,NA,NA,NA,NA,NA,35,7,"4-Seam Fastball",1,3,3,1,3,1,3,1,"Infield shift","Standard",147,0,0
"1368","SL",2021-06-25,87.4,2.26,6.42,"Seager, Kyle",572122,607074,"","ball",NA,NA,NA,NA,13,"Kyle Seager walks.","R","L","L","CWS","SEA","B",NA,"",2,2,2021,-0.67,0.34,-1.28,1.47,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,641470,NA,NA,-7.11888149443796,-127.140727930028,-6.50545038304071,-5.95582436690448,23.5136606440768,-27.4240012679485,3.39,1.59,NA,NA,NA,87.2,2527,6,633620,607074,641470,547989,664901,660162,641313,683734,571718,544725,54.54,NA,NA,NA,NA,NA,NA,NA,35,6,"Slider",1,3,3,1,3,1,3,1,"Infield shift","Standard",302,0,0.071
